time,id,uptime,solar_v,solar_ma,bat_v,bat_ma,load_v,load_ma,bat_temp,solar_temp,lux,wp,solar_p,bat_p,bat_solar,solar_p_norm,solar_panel
2020-12-27 13:10:00,7315.0,73665.6,18.277624,56.239999999999995,10.819816,54.15999999999999,10.807568,59.67999999999999,22.8375,21.0375,6571.008,51.91096,1027.93357376,586.0012345599998,0.570076948081879,6.830123413687708,0.1315738220539113
2020-12-27 13:15:00,7322.0,73955.77777777778,18.212617777777776,63.95555555555555,10.810066666666664,65.11111111111111,10.796142222222223,112.75555555555555,22.79861111111111,21.041666666666668,7203.84,56.91033222222224,1164.7980880987652,703.8554518518517,0.6042724992798671,7.739522180058241,0.13599502722699144
2020-12-27 13:20:00,7331.0,74270.55555555556,18.303955555555557,44.00000000000001,10.776097777777778,36.53333333333333,10.764462222222223,169.06666666666666,22.729166666666668,21.02777777777778,5537.28,43.74451111111111,805.3740444444446,393.6867721481481,0.4888247577182815,5.351322554448138,0.12233129182437934
2020-12-27 13:25:00,7340.0,74566.11111111111,18.328115555555556,36.711111111111116,10.80264888888889,26.48888888888889,10.793826666666666,53.6,22.72222222222222,20.90277777777778,4922.88,38.89075111111111,672.845486617284,286.1501661234568,0.4252836227854786,4.470734130347402,0.11495623001917572
2020-12-27 13:30:00,7349.5,74871.0,18.325179999999996,51.8,10.811992,47.92,10.801419999999998,54.0,22.64375,20.9375,6278.4,49.599358,949.2443239999998,518.11065664,0.5458138052980342,6.307271255813952,0.12716437288994653
2020-12-27 13:35:00,7358.5,75158.75,18.317895,48.95,10.813365,43.650000000000006,10.801034999999999,50.300000000000004,22.625,21.0859375,6004.799999999999,47.43792,896.66096025,472.00338225,0.526401174105316,5.957880134551496,0.1255931991653828
2020-12-27 13:40:00,7366.0,75486.42857142857,18.331668571428573,36.68571428571429,10.801497142857142,26.400000000000002,10.792194285714286,58.971428571428575,22.625,21.008928571428573,4904.228571428573,38.74340285714285,672.5103555918369,285.15952457142856,0.4240225034460271,4.468507346125162,0.11533595442304663
2020-12-27 13:45:00,7374.5,75769.0,18.346752000000002,35.519999999999996,10.802476000000002,24.759999999999998,10.795639999999999,52.4,22.61875,20.95625,4776.192,37.731916999999996,651.67663104,267.46930576000005,0.4104325566088663,4.330077282657807,0.11475900582145898
2020-12-27 13:50:00,7384.0,76073.0,18.350324444444446,36.577777777777776,10.802617777777776,26.177777777777777,10.796964444444445,49.599999999999994,22.59027777777778,20.92361111111111,4874.240000000001,38.50649333333334,671.2140896790123,282.7885276049382,0.42130898613909196,4.459894283581478,0.11582187567624466
2020-12-27 13:55:00,7393.0,76361.44444444444,18.35209777777778,36.53333333333333,10.783066666666663,26.222222222222218,10.774426666666665,117.60000000000001,22.569444444444443,20.92361111111111,4912.64,38.80985444444444,670.4633054814815,282.7559703703702,0.42173220824861396,4.454905684262336,0.11478800289342614
